Date,Shower (gallons),Dishwashing (gallons),Garden Watering (gallons),Toilet Flushes (gallons),Laundry (gallons),Total Usage (gallons)
10/3/2024 22:26,25.27088833970287,16.387907998114635,28.58773661741416,10.8267602742452,26.27284765931579,98.79014481106532
10/4/2024 22:26,22.202197098831057,23.950379942999955,25.452336984805644,13.376651084113583,16.30405544282695,89.48026026283046
10/5/2024 22:26,21.65470196659728,18.61649994492357,22.799316314875583,8.717040883214517,27.878058456164705,90.9695344746446
10/6/2024 22:26,27.288534501901708,11.845828074191964,16.937483182010173,10.327666897086326,10.601080975124884,70.10122230165497
10/7/2024 22:26,17.66407822151215,23.867271068759532,44.916290665501926,10.169205175855707,23.14871397310145,108.90431488870932
10/8/2024 22:26,17.54842883366231,9.688750444136776,40.94138130775597,5.997624535199468,31.479761301619632,100.71275593093824
10/9/2024 22:26,26.21407727191764,19.236048778949613,30.158562703480936,11.087353220103392,15.218274724047223,92.3344852331051
10/10/2024 22:26,24.19047599198894,9.363043225172058,46.96999701448212,11.253319596287266,16.007308888991936,101.44789613816386
10/11/2024 22:26,20.31628905012972,9.57127048048251,35.427864444536134,10.399083987996741,21.64335346780926,91.19627108374684
10/12/2024 22:26,21.361547838019938,18.557238558039415,28.64668513678848,10.100691589870507,15.466071753843526,85.06057680772858
10/13/2024 22:26,16.45369265842987,19.53782923390221,31.335068667982203,7.597280357371322,12.219183052845494,78.4597926952195
10/14/2024 22:26,14.800817296575616,19.548579834377357,50.45331747394619,10.999844249497878,23.10987414130811,109.2534270748657
10/15/2024 22:26,22.198395086052948,20.432830311761066,28.65622425059908,9.573619677131015,15.48189465158839,86.79670063212708
10/16/2024 22:26,9.895392639192089,15.27959233153753,45.01395952854975,8.162681652909429,21.42185148589838,92.3480854362672
10/17/2024 22:26,9.514968392221586,12.23930756927788,6.418038166117886,9.61119514915143,13.687744476093258,44.64542880620234
10/18/2024 22:26,16.868434099225517,15.61539913402931,37.57933872437911,11.906567704407996,25.54189860360277,98.90462873399456
10/19/2024 22:26,15.45323802811522,15.313403057452309,37.02042435472598,15.8890149724611,18.52767879429196,92.55957295766882
10/20/2024 22:26,22.34738007725221,23.628947855021124,30.117594761529794,12.057176334266737,21.08982585304652,97.91970140536644
10/21/2024 22:26,15.940616556352255,18.01716733378122,34.88728664924608,12.712815600784248,22.85912970033063,94.7790603671052
10/22/2024 22:26,12.674064930292204,7.347664520319187,12.362329209788072,10.910341228788406,13.25917526145409,50.987113292786496
10/23/2024 22:26,28.204636514751712,20.133565240239278,30.191992157767302,5.049118800982097,20.833341776422657,96.25886070504076
10/24/2024 22:26,19.30122582560863,18.265189899109433,38.85794422534518,10.181970151210107,26.6815714528698,104.2903705921895
10/25/2024 22:26,17.673604984858155,15.364291756731992,45.22228618857628,10.966945724927793,8.983593420748958,89.95587842600077
10/26/2024 22:26,12.431162261949456,20.89776659359704,30.90281792620313,18.00830704964118,21.077292805568227,91.20619385348158
10/27/2024 22:26,18.51503141200407,25.428163201984226,21.143271743398667,9.574688559533127,20.292382978342594,83.74185819187753
10/28/2024 22:26,17.822958082712688,20.043751125617813,24.349604910689514,11.139504316924429,25.488141581950856,88.9799941235681
10/29/2024 22:26,15.835384648616444,16.31547755152109,39.21383754157713,11.43737751466286,14.812583237184043,88.90834582934134
10/30/2024 22:26,19.478245269229056,18.492418531220707,36.42616283080405,8.919529960894574,14.9477146967802,89.55149464683753
10/31/2024 22:26,19.455540098396064,19.114118252253235,27.026618788452616,13.074569194396117,24.899902029372807,93.46378441372087
11/1/2024 22:26,19.07711842689655,17.284590119017242,31.95630197962069,11.06873968513793,19.45763307965517,89.92035619775862
