Date,Shower (gallons),Dishwashing (gallons),Garden Watering (gallons),Toilet Flushes (gallons),Laundry (gallons),Total Usage (gallons)
10/3/2024 22:26,23.709779939436427,14.212925261730117,29.713462075637626,7.80144144557565,31.506231287237824,90.58938192374752
10/4/2024 22:26,18.30730570881244,29.275087152321493,32.684845490275485,9.447886789680728,20.716036664135494,91.47136859955788
10/5/2024 22:26,24.606927528335685,20.187230067894557,22.04932032346717,7.144545228250899,37.99407227222075,91.00501581127617
10/6/2024 22:26,26.86705487737123,17.86467634292817,15.621220502865125,7.788283571068225,17.384996126661132,72.3751895119776
10/7/2024 22:26,16.57982992797519,25.854612670354506,36.09353411454897,6.6026819717856,30.2276926950801,94.636436832807
10/8/2024 22:26,19.12930951563045,11.173634831998605,42.23047127710488,4.749866807760385,47.95074858327578,104.64953969444343
10/9/2024 22:26,25.5503958645881,18.46533812921002,30.32916123452023,8.386339939102788,26.50469120564975,92.7976547807286
10/10/2024 22:26,24.878441912540872,9.756703579684572,46.538744665577184,7.528453885140951,25.92272729911571,101.96669606248396
10/11/2024 22:26,14.93689788840762,12.772149177840472,40.55955995181534,7.792869556678436,32.73141402004218,92.62329900507098
10/12/2024 22:26,21.36803504861117,20.84665100917822,20.98096380763864,7.961677503737259,22.718630741794286,77.7191660756018
10/13/2024 22:26,20.58189385075262,26.900025625191496,37.98049242649748,5.135488267005725,19.319703387651344,92.40122128809682
10/14/2024 22:26,16.727130204693772,24.38113552312973,49.10366362951326,6.499852365256915,27.370315510411217,104.91936763177516
10/15/2024 22:26,19.68616015329216,22.922128420471275,27.36856625934496,7.581353298775798,20.849788108672307,82.01954340374618
10/16/2024 22:26,8.446643718769545,17.08081816380005,48.0783448419362,7.367348709108513,36.41620720007732,98.21734883288543
10/17/2024 22:26,14.061282660708406,15.263079454150013,10.2595463161319,7.71101171886913,21.951947086439116,55.6447541185218
10/18/2024 22:26,17.094204358490124,16.980684223041198,41.53869417730265,7.84481072334656,41.940337815796454,104.42657224792984
10/19/2024 22:26,13.321103702409324,17.517873696406134,29.429595039011247,12.39111924624897,25.082661906765104,82.16822417830087
10/20/2024 22:26,21.973755546534,22.42444990463711,32.122498995359706,8.924970590789753,29.275752603203404,95.72924641989972
10/21/2024 22:26,14.43511509150616,22.7243940141603,31.32597714108909,9.305265099815056,33.866333921213595,91.01120387645092
10/22/2024 22:26,14.014528534119972,11.925037427520353,13.110291758659043,8.110864066241923,16.685506547824676,53.37408328944544
10/23/2024 22:26,30.03341207922918,22.149663085277147,26.19865132927091,3.970914010598029,29.91736318202754,93.17709978669126
10/24/2024 22:26,21.690900868915257,18.95146080406073,37.56410261460488,7.810327414736554,43.81656277582801,107.4242908688444
10/25/2024 22:26,21.01916339463998,17.669634680609494,46.514543415827326,8.226690379154913,19.49282599840734,99.14951727519347
10/26/2024 22:26,9.881784951393772,22.35838886917843,28.799892331582413,13.189936896206202,35.60638182305637,88.76119551367786
10/27/2024 22:26,14.87128965126552,26.836001143427243,22.99992848700129,7.809440837403872,31.27640800104001,82.31748066857614
10/28/2024 22:26,21.92584093446468,23.897648923334778,22.448284568300465,9.162756793532097,31.414047269251842,88.53702101893657
10/29/2024 22:26,12.07215753367104,15.212390920472584,45.782916528774976,8.417873511896111,23.386650330835867,90.8125130422362
10/30/2024 22:26,19.026484464989327,21.625549939792368,31.0796701534656,6.022547872604961,16.88436373466405,80.10585671012555
10/31/2024 22:26,16.741662184214956,24.286821647453404,29.698533724304266,9.394387280280087,35.500286985742235,93.78780685426672
11/1/2024 22:26,19.07711842689655,19.589202134886207,31.95630197962069,7.906242632241379,29.186449619482758,89.92035619775862
