Date,Shower (gallons),Dishwashing (gallons),Garden Watering (gallons),Toilet Flushes (gallons),Laundry (gallons),Total Usage (gallons)
10/3/2024 22:26,21.78188508134781,12.448322761129399,26.39784038574902,8.69770992846438,14.149922451500286,90.03627237457148
10/4/2024 22:26,16.867178996609873,23.659641847110287,27.55167295202824,9.455922349203544,10.54563955659573,89.65056472327835
10/5/2024 22:26,25.574210583339458,17.104695370246308,25.50313647448255,7.257299181419414,17.532037627251736,100.71216692844018
10/6/2024 22:26,27.61651064077744,9.780242364931711,15.10713355510632,7.096703440107054,8.107498769321134,70.85610894249916
10/7/2024 22:26,18.604434807362345,17.74790014451106,41.15975668118556,8.189318337947798,14.762668161097416,106.21018764205118
10/8/2024 22:26,20.91113032861632,10.49117549163265,49.3992077251791,4.746730541651502,18.105899898814066,113.30370342036728
10/9/2024 22:26,28.13573836970668,18.43606579959352,29.64881389357354,8.518099328431095,9.766480941690503,96.76170890447254
10/10/2024 22:26,25.69227290724397,7.980717650283836,45.99156681259345,9.3310633222091,9.732640554485805,103.37498420999762
10/11/2024 22:26,20.313067014051832,12.864418296702144,39.20521353736529,7.477341896593373,12.203970970608442,97.2312804477698
10/12/2024 22:26,22.744378692529374,16.5553117896399,30.199190267461027,8.250252981280303,9.09118539368061,89.08065282020497
10/13/2024 22:26,18.17382579049489,20.998424104872115,33.405649255742325,4.6765269607031215,7.073248348270396,84.19738318088235
10/14/2024 22:26,19.753535614490936,15.402810365502285,43.858706233148375,6.372869548051257,10.786277137747543,99.81055562437412
10/15/2024 22:26,22.53827509086657,13.674887710881276,31.301949723795,7.09364970218216,8.385424564573402,85.42872651745166
10/16/2024 22:26,10.213481553396822,13.030264971543147,51.56057716496729,5.550001515096004,14.28750872741391,101.15985552649084
10/17/2024 22:26,13.17281299936705,11.33563541081241,1.546953929082289,8.065490352398502,8.651374052015095,45.92393358098511
10/18/2024 22:26,14.337046739036085,10.994825445377561,38.64182914584639,8.923997798756139,16.844271039521068,98.43421678441288
10/19/2024 22:26,13.660553973412595,16.010529842624706,28.816488231085337,11.291710080194076,11.401671698401815,85.08733063532942
10/20/2024 22:26,18.9640607680345,20.903698331966122,28.2727587018852,8.16647164720083,11.453940664681882,90.57296017258992
10/21/2024 22:26,16.537770112561333,15.532354361867347,28.53619677134052,8.055811419751654,14.537963726365788,89.30768274134059
10/22/2024 22:26,15.263294662264382,11.294606692895252,10.85896704245371,6.871030148859724,7.0354574143395485,53.40721320534521
10/23/2024 22:26,28.12357060959648,16.443955893001306,27.82362237955047,4.930236136431566,12.00174342081242,93.52953166770278
10/24/2024 22:26,19.439092836756924,12.369906608008977,40.11951829515057,8.726678405696969,17.252984551168655,106.55557656494376
10/25/2024 22:26,21.879655984279523,12.940798668343636,41.784651074424175,8.466766513045059,6.064802720605366,92.19353862020152
10/26/2024 22:26,14.362419176806572,15.566660254905054,29.67880203295633,12.731950016650936,12.855202583195316,90.17286290730736
10/27/2024 22:26,18.45461232152289,17.808041571489667,20.381395269216213,7.510376042750089,11.691214647053874,79.5302348951095
10/28/2024 22:26,22.04681991535859,20.743405422166713,30.00218272436109,7.714545517259642,13.67261651313307,98.50770805489346
10/29/2024 22:26,16.75311380590632,13.661087508628905,39.09722655938573,7.527145638370881,7.290189370020806,86.03633047315574
10/30/2024 22:26,19.29397371631908,14.990657775682717,40.03959912781215,5.592195107877155,9.434871523071795,92.18182903585834
10/31/2024 22:26,14.007576769296584,18.517237697094483,24.957443454178176,10.126183062125747,13.982906012850899,86.640075638117
11/1/2024 22:26,19.07711842689655,14.979978103148278,31.95630197962069,7.906242632241379,11.674579847793103,89.92035619775862
