Date,Shower (gallons),Dishwashing (gallons),Garden Watering (gallons),Toilet Flushes (gallons),Laundry (gallons),Total Usage (gallons)
10/3/2024 22:26,17.065921434070418,9.428904638062498,37.904832348973905,7.968531227355093,21.576684321299098,92.51157129503898
10/4/2024 22:26,13.286344357776644,18.19419999092355,37.539538481878765,9.289696676372555,17.50369388807399,92.84465055803469
10/5/2024 22:26,17.79313521155141,11.182985139614416,28.320913191880386,6.975246423403403,28.060152096826712,93.4224660876831
10/6/2024 22:26,17.411882880054875,9.294138026056856,23.955590659512065,8.171512965417541,13.423675636164475,74.19082245811117
10/7/2024 22:26,12.234679172092775,13.9065783528745,52.96489304958472,7.998737698936431,20.79794989726124,100.92360447481934
10/8/2024 22:26,13.62797188600805,8.744180791809379,53.38955188459809,4.885240376762865,30.770673766172514,104.937512265546
10/9/2024 22:26,21.417456749452374,12.275586630043982,41.56559056634354,8.730309048800114,16.575994840916874,100.15178850957258
10/10/2024 22:26,15.036953731084655,5.961764686866358,49.92991508982179,9.384788703552784,18.16066709411208,93.3962099496799
10/11/2024 22:26,13.075099157451367,7.719183817827801,50.784304505875085,8.957380425338574,19.506701361192825,93.92682830633647
10/12/2024 22:26,14.16938440883072,13.526979674743137,37.66739912637386,7.416459780676547,17.379833358886142,87.54017294610983
10/13/2024 22:26,11.405815008239156,14.356021495191808,48.09276665234402,5.863636428289497,13.58257600259726,87.0906912528387
10/14/2024 22:26,13.815658642199391,11.24900318014032,57.5345928165522,7.390950828612672,19.31561248641257,101.94960078796308
10/15/2024 22:26,14.408808437273288,10.395268201650309,36.811443858416354,6.643133370563614,17.27950650469558,83.21841540586193
10/16/2024 22:26,8.684524451933685,10.238685876162728,61.4309551746998,7.099486119648834,21.23206272306309,98.23127912525229
10/17/2024 22:26,9.660951655260789,5.837546794908072,10.013419313964382,7.225237168654399,13.483228784893388,48.05000249748234
10/18/2024 22:26,11.20703024852815,8.596823281394276,49.247968011103545,9.12838170612535,30.20792855072786,101.82622906666406
10/19/2024 22:26,11.129887064981128,10.096702091943651,48.885807476736304,12.20531001663156,18.35774229435472,94.16406035698584
10/20/2024 22:26,15.335052951278971,16.357629903512475,42.57774155329008,7.544876744327984,18.76861038180907,97.33044441862285
10/21/2024 22:26,10.925404969011707,11.106567613761325,36.67875609278234,7.5304762167867,21.4048728120478,83.864065790577
10/22/2024 22:26,8.65988189015543,5.304761460853433,11.423622354489774,8.102967759898696,10.880768045265611,45.44715892024291
10/23/2024 22:26,20.937003367970334,12.180047977915102,33.336034279982854,4.77728723701997,19.97333433555985,92.48377765417564
10/24/2024 22:26,13.012497845661478,11.33322040586014,42.28691781374971,7.0718485389062575,25.098113114592067,94.62086301428673
10/25/2024 22:26,13.795465649204107,8.769439315068553,61.373006080409674,7.578230141585988,12.11897541519513,95.38445761937948
10/26/2024 22:26,10.16572954112702,13.88068141146988,37.47044760706203,12.830458642996394,20.32255867595699,90.37959073966344
10/27/2024 22:26,11.899167626113082,14.789432439694677,31.733018523885836,8.080928310430245,22.42556939957573,86.70475529329086
10/28/2024 22:26,15.227172432597676,16.688061756984304,36.781242249755,9.520788426735344,22.251480960720983,98.50669788862248
10/29/2024 22:26,7.936879892697486,7.713903318660655,52.55160564498428,7.834125214527328,12.687350994033856,79.99809140853583
10/30/2024 22:26,17.18279726048515,10.368720800032484,50.258615318062326,4.981783824042736,12.068326560879363,90.62615773580548
10/31/2024 22:26,12.607843734068497,13.312060634642211,38.456932607659176,10.928621279795484,24.503818544966474,96.33796164583326
11/1/2024 22:26,13.353982898827585,11.523060079344829,41.5431925735069,7.906242632241379,19.45763307965517,89.92035619775862
