Date,Shower (gallons),Dishwashing (gallons),Garden Watering (gallons),Toilet Flushes (gallons),Laundry (gallons),Total Usage (gallons)
2024-10-03 22:27:12.539488,17.993428306022466,4.19488016331181,20.60412881077355,5.0970775493480405,15.37309584112914,63.262610670585005
2024-10-04 22:27:12.539488,16.72347139765763,11.556834553526812,22.071705116680914,5.968644990532889,10.271837635615784,66.59249369401402
2024-10-05 22:27:12.539488,18.295377076201383,5.9595083257861985,17.46832512996986,4.297946906122648,17.2083829328083,63.22954037088839
2024-10-06 22:27:12.539488,20.04605971281605,2.826867213132299,17.018966879596647,4.672337853402232,8.794446811623157,53.35867847057038
2024-10-07 22:27:12.539488,16.531693250553328,8.467634736309567,27.062629111970992,4.607891846867842,14.76057128140081,71.43042022710254
2024-10-08 22:27:12.539488,16.53172608610164,2.3374690500869333,29.781200142854114,3.5364850518678814,19.571366877429938,71.7582472083405
2024-10-09 22:27:12.539488,20.158425631014783,6.626590785014266,22.63994939209833,5.296120277064576,10.028391024607934,64.7494771097999
2024-10-10 22:27:12.539488,18.534869458305817,0.1209896283606735,28.01766448946012,5.261055272179889,11.301106811191683,63.23568565949819
2024-10-11 22:27:12.539488,16.061051228130097,2.0154418533047087,24.80818012523817,5.005113456642461,13.298954095262923,61.188740758578355
2024-10-12 22:27:12.539488,18.08512008717193,6.590583707607371,19.77440122697438,4.765412866624853,11.489573037651402,60.705090926029946
2024-10-13 22:27:12.539488,16.073164614375074,8.215399739986232,24.80697802754207,3.5846292579495858,8.348009706801601,61.02818134665456
2024-10-14 22:27:12.539488,16.068540492859487,6.514104843569911,30.690182832329846,4.579354677234641,13.205688924418082,71.05787177041196
2024-10-15 22:27:12.539488,17.48392454313207,5.653055152835279,22.820869804450243,4.65728548347323,9.813088858821686,60.42822384271251
2024-10-16 22:27:12.539488,13.173439510684403,5.096688913232134,30.82321827907003,4.197722730778381,14.420777291905544,67.71184672567048
2024-10-17 22:27:12.539488,13.550164334973935,1.5644340288977183,9.901274479551278,4.838714288333991,10.24172729729859,40.09631442905551
2024-10-18 22:27:12.539488,15.875424941518055,3.840467374815874,27.10951252187612,5.404050856814538,17.649803215052618,69.8792589100772
2024-10-19 22:27:12.539488,14.974337759331153,4.618083687120637,23.435235341190857,6.88618590121053,10.650240122991288,60.56408281184447
2024-10-20 22:27:12.539488,17.628494665190548,9.171366678656748,21.504963247670663,5.174577812831839,12.033815451382972,65.51321785573278
2024-10-21 22:27:12.539488,15.183951848957578,7.030854868705385,23.45880388267751,5.2575503907227645,15.44055165210901,66.37171264317224
2024-10-22 22:27:12.539488,14.175392597329417,0.7108795339117986,13.062155426995536,4.925554084233832,9.307407050698135,42.181388693168714
2024-10-23 22:27:12.539488,19.931297537843108,6.972251908184385,21.90164056081244,3.0812287847009587,13.682379803812388,65.56879859535329
2024-10-24 22:27:12.539488,16.54844739902693,4.84475315875105,24.78556285755873,4.973486124550783,16.921428262847286,68.07367780273478
2024-10-25 22:27:12.539488,17.13505640937585,3.9692339990821237,30.38947022370758,5.060230209941026,8.177550296316317,64.7315411384229
2024-10-26 22:27:12.539488,14.150503627573087,7.835028866522604,20.40864890863176,7.463242112485286,13.553901575596912,63.411325090809655
2024-10-27 22:27:12.539488,15.911234550949635,9.092998567487854,18.95753198553406,4.807639035218878,13.77964838274527,62.5490525219357
2024-10-28 22:27:12.539488,17.22184517941973,8.793840357348596,20.491214782077318,5.301547342333612,15.345468615331932,67.15391627651118
2024-10-29 22:27:12.539488,14.698012845155395,3.4823474303320845,27.57701058851037,4.965288230294757,9.289147867365754,60.011806961658365
2024-10-30 22:27:12.539488,17.751396036691343,5.072362872446356,24.643755548298422,3.8313219623804677,9.038630160747172,60.33746658056377
2024-10-31 22:27:12.539488,15.79872262016239,6.993790294210692,20.351198981164806,6.1428228145150205,14.565824696850694,63.8523594069036
2024-11-01 22:27:12.539488,16.416612500413446,8.926635381367078,25.56633716556678,5.751933032686774,13.890954019699558,70.55247209973363
